wage,abil,educ,ne,nc,west,south,exper,motheduc,fatheduc,brkhme14,sibs,urban,ne18,nc18,south18,west18,urban18,tuit17,tuit18,lwage,expersq,ctuit
15.446923,2.5031495,13,0,0,0,1,8,14,13,0,2,1,0,0,1,0,1,6.9223709,7.1416759,2.7374098,64,.21930504
18.957346,4.1876273,17,0,0,0,1,3,13,17,0,2,1,0,0,1,0,1,6.9223709,7.1416759,2.9421916,9,.21930504
12.019231,3.9555914,15,0,0,0,1,9,12,14,0,1,1,0,0,1,0,1,7.8335838,7.5979319,2.4865079,81,-.23565197
16.116352,4.0177217,16,0,0,0,1,5,14,16,1,2,0,0,0,1,0,1,7.3554597,6.9223709,2.7798345,25,-.43308878
12.987013,4.3602319,17,0,0,0,1,5,12,9,0,3,1,0,0,1,0,1,7.3554597,6.9223709,2.5639498,25,-.43308878
12.195122,1.4136543,9,0,0,0,1,14,12,12,0,2,1,0,0,1,0,1,7.8335838,7.5979319,2.5010359,196,-.23565197
24.548737,3.6765122,12,0,0,0,1,9,12,12,0,2,1,0,0,1,0,1,7.3554597,6.9223709,3.2006605,81,-.43308878
8.6538458,4.0904765,12,0,0,0,1,8,12,12,0,1,1,0,0,1,0,1,6.9223709,7.1416759,2.1580038,64,.21930504
8.9485455,2.028693,12,1,0,0,0,11,10,12,0,7,0,0,0,1,0,1,7.5979319,7.3554597,2.1914909,121,-.24247217
1.1023622,-2.4867547,8,1,0,0,0,14,10,12,0,7,1,0,0,1,0,1,7.3554597,6.9223709,.097455293,196,-.43308878
9.8522167,3.3157969,16,0,0,0,1,11,12,12,0,1,0,0,0,1,0,1,5.2641697,5.2641697,2.2876964,121,0
14.792899,1.045063,15,0,0,0,1,8,12,12,0,2,1,0,0,1,0,1,5.065289,5.3554363,2.6941473,64,.2901473
31.496063,2.5550256,13,0,0,0,1,14,15,14,0,1,1,0,0,1,0,1,5.2641697,5.2641697,3.4498625,196,0
4.9019608,.38633153,12,0,0,0,1,12,12,8,1,2,1,0,0,1,0,0,5.2641697,5.2641697,1.5896353,144,0
7.9326925,1.3100525,11,0,0,0,1,13,10,8,0,5,1,0,0,1,0,0,5.2641697,5.2641697,2.0709925,169,0
5.3571429,-3.0379229,12,0,0,0,1,11,12,7,1,4,1,0,0,1,0,1,5.2641697,5.065289,1.6784308,121,-.19888067
10.096154,2.3329506,12,0,0,0,1,9,11,8,0,0,0,0,0,1,0,1,6.2930689,6.5206594,2.3121545,81,.22759056
8.6538458,-1.7109746,9,0,0,0,1,19,8,6,0,8,1,0,0,1,0,1,5.2641697,5.2641697,2.1580038,361,0
13.701923,3.6698506,13,0,0,0,1,10,12,12,1,3,1,0,0,1,0,1,5.065289,5.3554363,2.6175363,100,.2901473
11.428572,1.4385781,12,0,0,0,1,14,12,16,0,3,1,0,0,1,0,1,5.2641697,5.2641697,2.4361165,196,0
6.7307692,2.4442019,13,0,0,0,1,9,6,6,0,4,1,0,0,1,0,1,5.065289,5.3554363,1.9066894,81,.2901473
6.25,-3.1624606,12,0,0,0,1,8,6,6,0,4,1,0,0,1,0,1,6.2930689,6.5206594,1.8325815,64,.22759056
6.7307692,-3.5018137,9,0,0,0,1,12,11,12,1,3,1,0,0,1,0,1,5.3554363,6.2930689,1.9066894,144,.93763256
7.6923075,1.0726887,9,0,0,0,1,13,11,10,0,1,1,0,0,1,0,1,5.065289,5.3554363,2.0402207,169,.2901473
10.714286,-2.6746283,11,0,0,0,1,9,12,13,1,1,1,0,0,1,0,1,6.2930689,6.5206594,2.371578,81,.22759056
13.308824,-.01314869,10,0,0,0,1,11,13,12,1,1,1,0,1,0,0,1,5.5041966,5.7087111,2.5884273,121,.2045145
10.114633,-.1021442,12,0,0,0,1,12,14,14,0,1,1,0,0,1,0,0,5.2641697,5.065289,2.3139832,144,-.19888067
7.3231072,.42953962,12,0,0,0,1,9,12,12,0,0,1,0,0,1,0,1,6.2930689,6.5206594,1.9910347,81,.22759056
20.044544,1.3022391,15,0,0,0,1,8,16,14,1,1,1,0,0,1,0,1,5.2641697,5.065289,2.997957,64,-.19888067
8.0378246,1.395311,12,0,0,0,1,13,12,12,0,1,1,0,0,1,0,1,5.2641697,5.2641697,2.0841584,169,0
14.903846,3.910789,15,0,0,0,1,8,12,13,0,5,1,0,0,1,0,1,5.065289,5.3554363,2.7016194,64,.2901473
12.658228,3.3745482,20,0,0,1,0,5,19,6,1,3,1,0,0,1,0,1,7.1024532,7.1024532,2.5383074,25,0
3.9370079,.3987138,12,0,0,0,1,10,12,15,0,0,1,0,0,1,0,1,5.534296,5.272789,1.3704211,100,-.26150703
21.73913,-1.027223,10,0,0,1,0,16,12,7,0,3,1,0,0,0,1,1,6.0579748,6.0579748,3.079114,256,0
10.469314,1.8224163,12,0,0,0,1,11,10,16,0,2,0,0,0,1,0,1,5.534296,5.272789,2.3484485,121,-.26150703
13.667426,4.1920242,13,0,0,0,1,13,14,12,0,3,1,0,0,1,0,1,6.0579748,6.0579748,2.6150153,169,0
7.596961,.34783974,12,0,0,0,1,13,12,12,0,3,1,0,0,1,0,1,6.0579748,6.0579748,2.0277483,169,0
17.627119,2.6074524,12,0,0,0,1,14,14,12,0,3,1,0,0,1,0,1,5.272789,4.7797346,2.8694386,196,-.49305439
10.572687,.98508281,12,0,1,0,0,10,12,12,0,5,1,0,1,0,0,1,8.3671017,7.7852168,2.358274,100,-.58188486
12.7,3.1357932,13,0,0,0,1,10,16,14,0,2,1,0,0,1,0,1,5.534296,5.272789,2.5416019,100,-.26150703
14.229249,1.6404346,13,0,0,1,0,10,9,11,0,6,1,0,0,1,0,1,5.534296,5.272789,2.6552997,100,-.26150703
14.423077,2.310802,14,0,1,0,0,9,15,15,1,2,1,0,0,1,0,1,6.0579748,5.534296,2.6688294,81,-.52367878
3.0048077,1.8960859,8,0,0,0,1,18,12,10,0,0,1,0,0,1,0,1,6.0579748,6.0579748,1.1002135,324,0
3.7936268,3.432107,13,0,0,0,1,14,12,15,0,4,1,0,0,1,0,1,2.0889568,2.0889568,1.3333225,196,0
13.636364,-.52872658,6,0,0,0,1,19,10,12,0,1,1,0,1,0,0,1,2.0889568,2.0889568,2.61274,361,0
7.6923075,-1.5211561,8,0,0,0,1,14,6,5,1,6,0,0,0,1,0,1,4.1322803,3.895709,2.0402207,196,-.23657131
12.820513,2.4671376,12,0,0,0,1,13,12,12,1,6,1,0,0,1,0,1,2.0889568,2.0889568,2.5510464,169,0
13.846154,1.2043105,14,0,0,0,1,7,9,12,1,3,1,0,0,1,0,1,3.895709,3.8107769,2.6280074,49,-.084932089
24.475525,3.3887384,15,0,0,0,1,6,12,15,0,2,1,0,0,1,0,1,4.1322803,3.895709,3.1976736,36,-.23657131
12.635379,1.1408564,12,0,0,0,1,12,12,18,0,4,1,0,0,1,0,1,2.0889568,2.0889568,2.5365007,144,0
16.884876,4.2575655,15,0,0,0,1,7,12,12,1,5,1,0,0,1,0,1,2.2512391,4.1322803,2.8264184,49,1.8810413
14.903846,2.2048745,15,0,0,0,1,6,12,12,1,3,1,0,0,1,0,1,4.1322803,3.895709,2.7016194,36,-.23657131
19.148935,4.3844247,14,0,0,1,0,9,12,16,0,1,1,0,0,1,0,1,2.0889568,2.2512391,2.9522471,81,.16228223
3.2142856,4.0810575,12,0,0,1,0,8,12,12,1,4,1,0,0,0,1,1,3.6559734,4.2059684,1.1676052,64,.54999495
14.423077,2.4270639,10,0,0,1,0,16,12,12,0,2,1,0,0,0,1,1,3.0498762,3.0498762,2.6688294,256,0
11.25,-2.6911066,14,0,0,1,0,9,12,11,0,1,1,0,0,0,1,1,2.8515689,3.702523,2.4203682,81,.85095406
7.0970697,2.6457524,15,0,0,1,0,9,14,11,0,6,1,0,0,0,1,1,3.0498762,3.0498762,1.959682,81,0
4.676259,.99091321,11,0,0,1,0,11,12,10,1,6,1,0,0,0,1,1,2.8515689,3.702523,1.5424985,121,.85095406
11.394231,-.83270276,11,0,0,1,0,14,11,11,0,2,1,0,0,0,1,1,3.0498762,3.0498762,2.4331071,196,0
3.6743119,-5.468668,12,0,0,1,0,14,12,10,0,1,1,0,0,0,1,1,3.0498762,3.0498762,1.3013659,196,0
6.9798656,1.9229014,12,0,0,1,0,10,16,16,0,2,1,0,0,0,1,1,3.702523,3.6559734,1.9430296,100,-.046549559
13.407822,2.7422004,11,0,0,1,0,9,13,12,1,1,1,0,0,0,1,1,3.6559734,4.2059684,2.5958383,81,.54999495
5.3125,-2.8087702,8,0,1,0,0,12,14,12,1,4,1,0,1,0,0,1,8.8702259,9.0188341,1.6700625,144,.14860821
22.058823,2.8782144,12,0,1,0,0,14,17,12,0,1,0,0,1,0,0,1,3.0498762,3.0498762,3.0937126,196,0
18.130985,3.5817409,15,0,0,1,0,12,12,12,0,3,1,0,0,0,1,1,3.0498762,3.0498762,2.8976223,144,0
19.23077,3.3212585,15,0,0,0,1,13,10,8,0,3,1,0,1,0,0,1,3.0498762,3.0498762,2.9565115,169,0
5.2747254,4.0735531,12,0,1,0,0,12,8,7,1,3,0,0,0,0,1,1,3.0498762,2.8515689,1.6629267,144,-.19830728
21.84874,-1.9298412,12,0,0,1,0,13,12,15,0,4,1,0,0,0,1,1,3.0498762,3.0498762,3.0841432,169,0
11.858974,2.8507061,13,0,0,1,0,14,12,20,1,9,1,0,0,0,1,1,3.0498762,3.0498762,2.4730849,196,0
7.0733862,4.8710141,17,0,0,1,0,5,16,12,0,3,1,0,0,0,1,1,8.0481806,7.3554597,1.9563394,25,-.69272089
10,2.7992551,12,0,0,1,0,11,16,17,0,3,1,0,0,0,1,1,7.9589219,8.0481806,2.3025851,121,.089258671
67.307693,2.3790455,12,0,0,1,0,15,12,12,0,3,1,0,0,0,1,1,7.9589219,7.9589219,4.2092748,225,0
19.284712,-.15497117,11,0,0,1,0,16,12,12,0,6,1,0,0,0,1,0,7.9589219,7.9589219,2.9593127,256,0
12.505583,3.3373706,16,0,0,1,0,7,16,16,0,3,1,0,0,0,1,1,7.9589219,8.0481806,2.5261753,49,.089258671
15.686275,1.7118545,15,0,0,1,0,7,12,12,0,3,1,0,0,0,1,1,0,0,2.7527862,49,0
24.038462,4.1939168,15,0,0,1,0,11,16,0,0,0,1,0,0,0,1,1,0,0,3.1796551,121,0
24.545454,2.3128636,11,0,0,1,0,9,13,9,0,1,1,0,0,0,1,1,.41024065,.41024065,3.2005267,81,0
4.4117646,1.7686241,12,0,0,1,0,14,16,16,1,3,0,0,0,0,1,1,0,0,1.4842747,196,0
17.307692,.012513446,12,0,0,1,0,12,14,12,1,2,1,0,0,0,1,1,0,0,2.851151,144,0
15.040107,-2.460068,14,0,0,1,0,14,12,16,0,4,1,0,0,0,1,1,0,0,2.7107203,196,0
6.7307692,-1.3763882,10,0,0,1,0,12,16,14,0,2,1,0,0,0,1,1,0,0,1.9066894,144,0
14.134275,1.1773221,12,0,0,1,0,10,12,12,1,1,1,0,0,0,1,1,0,.41024065,2.6486027,100,.41024065
17.003677,2.7866242,13,0,0,1,0,13,12,16,0,2,1,0,0,0,1,1,0,0,2.8334296,169,0
16.366611,3.1600871,19,0,0,1,0,2,12,12,1,1,1,0,0,0,1,1,0,.41024065,2.7952433,4,.41024065
4.1942606,-.66968971,10,0,1,0,0,14,9,14,1,4,1,0,1,0,0,1,7.5829139,7.5829139,1.433717,196,0
12,1.5812737,12,0,0,1,0,9,9,13,1,4,1,0,0,0,1,1,0,.41024065,2.4849067,81,.41024065
5.4945054,-.90467626,13,0,0,1,0,9,7,13,0,2,1,0,0,0,1,1,0,.41024065,1.7037486,81,.41024065
5.1282053,.51652628,7,0,0,1,0,13,7,13,0,2,1,0,0,0,1,1,.41024065,.41024065,1.6347557,169,0
5.6043954,-3.9782248,10,0,0,1,0,13,12,16,0,4,1,0,0,0,1,1,0,0,1.7235512,169,0
14.957265,1.1968117,16,0,0,1,0,11,16,18,0,3,1,0,0,0,1,1,0,0,2.7051971,121,0
9.2307692,4.4866633,13,0,0,1,0,8,13,20,0,0,1,0,0,0,1,1,0,1.3108755,2.2225423,64,1.3108755
12.792397,3.4458153,13,0,0,1,0,13,15,16,0,0,1,0,0,0,1,1,0,0,2.548851,169,0
8.1730766,3.4649143,14,0,0,1,0,6,16,12,0,3,1,0,0,0,1,1,.41024065,.41024065,2.1008453,36,0
9.659091,1.5810616,15,0,0,1,0,9,12,12,0,2,1,0,0,0,1,1,0,0,2.2678995,81,0
12.019231,1.6332895,12,0,0,1,0,10,12,12,1,4,1,0,0,0,1,1,0,0,2.4865079,100,0
2.1126761,1.5509378,12,0,0,1,0,15,15,16,1,5,1,0,0,0,1,1,0,0,.74795544,225,0
18.257261,3.7161565,16,0,0,1,0,8,15,18,0,1,1,0,0,0,1,1,0,0,2.904563,64,0
11.057693,4.8885751,14,0,0,1,0,12,10,8,0,1,1,0,0,0,1,1,6.3922024,6.3922024,2.4031262,144,0
9.2896175,-.85318786,16,0,0,1,0,7,12,12,1,1,1,0,0,0,1,1,5.7406583,5.0579104,2.2288973,49,-.68274784
23.076923,1.2728744,11,0,0,1,0,17,12,12,0,4,1,0,0,0,1,1,6.3922024,6.3922024,3.138833,289,0
13.043478,.65044481,12,0,0,1,0,12,12,12,0,5,1,0,0,0,1,1,6.3922024,6.3922024,2.5682883,144,0
16.007532,3.7513289,15,0,0,1,0,6,12,8,0,2,1,0,0,0,1,1,5.0579104,7.0572233,2.7730594,36,1.9993129
11.744967,3.9918644,15,0,0,1,0,11,12,7,0,3,1,0,0,0,1,0,6.3922024,6.3922024,2.4634247,121,0
5.2631578,2.8287776,14,0,0,1,0,7,12,12,0,1,1,0,0,0,1,1,7.0572233,7.3251567,1.6607312,49,.26793337
17.788462,1.8212229,12,0,0,1,0,11,10,12,0,0,1,0,0,0,1,1,6.3922024,5.7406583,2.8785501,121,-.65154409
15.317286,3.8360934,12,0,0,1,0,11,12,12,1,3,1,0,0,0,1,1,6.3922024,5.7406583,2.728982,121,-.65154409
12.464942,3.0770419,12,0,0,1,0,12,12,11,1,10,1,0,0,0,1,1,6.3922024,6.3922024,2.5229201,144,0
8.7040615,.47119266,13,0,0,1,0,12,12,13,0,2,0,0,0,0,1,1,6.3922024,6.3922024,2.1637897,144,0
10.576923,-.24405873,12,0,0,1,0,12,12,12,0,2,1,0,0,0,1,1,6.3922024,6.3922024,2.3586745,144,0
23.076923,2.1242447,12,0,0,1,0,9,9,11,0,1,1,0,0,0,1,1,5.0579104,7.0572233,3.138833,81,1.9993129
10.135135,3.835923,12,0,0,1,0,11,12,12,0,3,1,0,0,0,1,1,6.3922024,5.7406583,2.3160081,121,-.65154409
13.61039,2.9610062,9,0,0,1,0,11,8,13,0,10,1,0,0,0,1,1,7.0572233,7.3251567,2.6108334,121,.26793337
8.0503149,3.9283931,12,0,0,1,0,8,13,8,0,2,1,0,0,0,1,1,7.0572233,7.3251567,2.0857112,64,.26793337
9.9277983,1.5092267,12,0,0,1,0,11,13,12,0,2,1,0,0,0,1,1,6.3922024,5.7406583,2.2953386,121,-.65154409
12.5,-.99574018,12,0,0,1,0,16,12,12,0,3,1,0,0,0,1,1,6.3922024,6.3922024,2.5257287,256,0
9.7087383,4.300509,15,0,1,0,0,11,15,20,0,2,1,0,1,0,0,1,6.3922024,6.3922024,2.2730262,121,0
17.307692,2.1571176,15,0,0,1,0,11,14,16,0,3,1,0,1,0,0,1,6.3922024,6.3922024,2.851151,121,0
25.062656,4.742486,19,0,0,0,1,5,12,10,1,2,1,0,0,0,1,0,0,0,3.221379,25,0
6.6181335,3.7390859,11,0,0,1,0,12,12,12,1,2,1,0,0,0,1,1,0,0,1.8898134,144,0
1.4705882,-4.3549862,9,0,0,1,0,11,10,10,1,5,1,0,0,0,1,1,.41024065,.41024065,.38566247,121,0
16.778524,2.4158971,12,0,0,1,0,11,8,8,1,3,1,0,0,0,1,1,0,0,2.8200998,121,0
10.897436,-.27943513,12,0,0,1,0,8,12,10,0,1,1,0,0,0,1,1,.41024065,.41024065,2.3885276,64,0
19.469027,1.3158386,12,0,0,1,0,10,13,15,0,1,1,0,0,0,1,1,4.2059684,4.2059684,2.9688249,100,0
17.568659,.77705938,12,0,0,1,0,13,12,12,0,3,1,0,0,0,1,1,0,0,2.8661165,169,0
8.1833057,.51447856,14,0,0,0,1,10,12,16,0,0,1,0,0,0,1,1,0,0,2.1020961,100,0
9.11271,1.1455895,12,0,0,1,0,12,11,10,1,8,1,0,0,0,1,1,0,0,2.2096701,144,0
18.198887,4.4899421,15,1,0,0,0,9,12,16,0,1,1,1,0,0,0,1,11.155029,11.155029,2.9013605,81,0
13.425926,2.8070762,13,1,0,0,0,10,16,20,0,4,1,1,0,0,0,1,11.155029,10.205619,2.5971875,100,-.94941044
6.641366,1.9129472,16,1,0,0,0,7,8,8,0,2,1,1,0,0,0,1,10.205619,9.8678875,1.8933177,49,-.33773136
18.796993,2.2369044,15,1,0,0,0,9,12,12,0,2,1,1,0,0,0,1,11.155029,10.205619,2.933697,81,-.94941044
7.8958783,-.94961965,14,1,0,0,0,6,12,16,0,2,1,1,0,0,0,1,9.7692356,9.3434591,2.0663409,36,-.42577648
9.9833612,-5.3448524,12,1,0,0,0,15,10,9,0,4,1,1,0,0,0,1,11.155029,11.155029,2.3009198,225,0
13.461538,4.7406287,12,1,0,0,0,11,12,12,0,2,1,1,0,0,0,1,10.205619,9.8678875,2.5998366,121,-.33773136
12.362638,2.6926527,12,0,0,0,1,12,12,12,0,1,1,1,0,0,0,1,11.155029,10.205619,2.5146787,144,-.94941044
17.307692,2.4853086,13,0,0,0,1,9,12,16,0,1,1,1,0,0,0,1,9.8678875,3.895709,2.851151,81,-5.9721785
24.545454,3.8183758,16,0,0,0,1,9,16,16,0,1,1,1,0,0,0,1,10.340332,10.340332,3.2005267,81,0
29.486099,.37509283,15,1,0,0,0,7,12,16,0,1,1,1,0,0,0,1,9.8678875,9.7692356,3.383919,49,-.098651886
11.405124,2.6109185,15,1,0,0,0,6,14,12,0,1,1,1,0,0,0,1,9.7692356,9.3434591,2.4340627,36,-.42577648
19.600887,2.9166319,14,0,0,0,1,10,13,14,0,3,1,1,0,0,0,1,11.155029,10.205619,2.9755747,100,-.94941044
21.548576,2.8116395,12,1,0,0,0,13,12,16,0,2,1,1,0,0,0,1,11.155029,11.155029,3.0703096,169,0
24.107143,3.9448102,13,1,0,0,0,8,10,15,0,2,1,1,0,0,0,1,9.8678875,9.7692356,3.1825082,64,-.098651886
20.032051,1.8623352,13,1,0,0,0,12,11,16,0,2,1,1,0,0,0,1,11.155029,11.155029,2.9973335,144,0
20.673077,3.7497029,12,0,1,0,0,8,12,14,0,2,1,0,1,0,0,1,7.3568974,7.748579,3.0288322,64,.39168167
10.36036,4.1440544,15,1,0,0,0,11,12,12,0,1,1,1,0,0,0,0,11.155029,11.155029,2.3379869,121,0
10.341726,-2.1549013,12,1,0,0,0,13,12,12,0,2,1,1,0,0,0,0,11.155029,11.155029,2.3361869,169,0
26.086956,.4647643,12,0,1,0,0,13,12,11,1,3,0,0,1,0,0,1,10.340332,10.340332,3.2614355,169,0
18.26923,1.6759809,12,0,1,0,0,16,12,9,0,5,0,0,1,0,0,1,10.340332,10.340332,2.9052181,256,0
18.808777,3.7988546,20,1,0,0,0,7,10,10,0,3,1,0,1,0,0,1,10.340332,10.340332,2.9343235,49,0
5.6923075,1.1127765,12,0,1,0,0,12,12,12,0,1,0,0,1,0,0,1,10.340332,9.7553711,1.7391157,144,-.58496094
2.9810297,1.4859048,13,0,1,0,0,13,10,10,0,3,0,0,1,0,0,1,10.340332,10.340332,1.0922688,169,0
7.7192984,-1.4640059,11,0,1,0,0,14,12,10,0,5,1,0,1,0,0,1,10.340332,10.340332,2.0437236,196,0
3.3112583,-.79917842,12,0,1,0,0,10,12,10,0,5,0,0,1,0,0,1,9.7553711,10.826575,1.1973283,100,1.0712042
6.3421054,-1.6114594,9,0,1,0,0,12,10,12,1,1,0,0,1,0,0,1,12.361383,12.250942,1.8472108,144,-.11044121
9.8684206,1.3833059,12,0,1,0,0,8,12,12,0,0,0,0,1,0,0,1,12.361383,12.250942,2.2893398,64,-.11044121
10.096154,-.81421936,12,0,1,0,0,11,8,8,0,5,0,0,1,0,0,1,10.340332,9.7553711,2.3121545,121,-.58496094
8.333333,-1.4088,10,0,1,0,0,14,10,10,0,2,0,0,1,0,0,0,10.340332,9.7553711,2.1202636,196,-.58496094
12.209302,2.6780396,12,0,1,0,0,9,11,8,1,6,0,0,1,0,0,1,10.826575,12.361383,2.5021982,81,1.5348082
10.775862,1.7792925,12,0,1,0,0,10,12,12,0,3,0,0,1,0,0,1,9.7553711,10.826575,2.3773086,100,1.0712042
11.538462,.41922849,12,0,1,0,0,14,12,12,0,0,0,0,1,0,0,1,10.340332,10.340332,2.4456859,196,0
8.318264,.75905287,11,0,1,0,0,13,12,12,0,3,1,0,1,0,0,1,10.340332,10.340332,2.1184535,169,0
7.2498794,2.1930788,12,0,1,0,0,9,12,12,0,3,1,0,1,0,0,1,12.361383,12.250942,1.9809848,81,-.11044121
13.084112,4.4955559,16,0,1,0,0,10,12,12,0,2,1,0,1,0,0,1,10.340332,10.340332,2.5713987,100,0
9.4063549,2.3558049,12,0,1,0,0,9,12,10,0,3,0,0,0,1,0,1,6.9223709,12.250942,2.2413855,81,5.3285713
19.462465,.88000411,12,0,1,0,0,16,12,12,0,2,0,0,1,0,0,0,10.340332,10.340332,2.9684877,256,0
7.5,-1.9132102,7,0,1,0,0,15,9,9,1,8,0,0,1,0,0,1,10.826575,12.361383,2.0149031,225,1.5348082
6.0307016,-1.4162357,12,0,1,0,0,10,10,8,0,4,1,0,1,0,0,1,9.7553711,10.826575,1.7968633,100,1.0712042
2.6133959,-3.3159044,10,0,1,0,0,10,6,4,0,1,1,0,1,0,0,1,12.57115,13.08366,.9606505,100,.5125103
3.2653062,-3.3049388,9,0,1,0,0,17,12,7,0,11,1,0,1,0,0,0,14.163123,14.163123,1.1833535,289,0
10.553129,.21905468,12,0,1,0,0,13,12,12,0,4,1,0,1,0,0,1,14.163123,14.163123,2.3564224,169,0
15.165031,1.5486678,12,0,1,0,0,10,12,12,0,4,1,0,1,0,0,1,13.995201,13.124121,2.7189922,100,-.8710804
11.538462,-.7434423,12,0,1,0,0,16,12,12,0,6,1,0,1,0,0,0,14.163123,14.163123,2.4456859,256,0
13.497653,3.8426001,15,0,0,0,1,6,12,12,0,3,1,0,1,0,0,1,13.124121,12.57115,2.6025159,36,-.55297089
8.1245766,3.1552219,13,0,1,0,0,10,12,8,0,1,1,0,1,0,0,1,13.995201,13.124121,2.0948937,100,-.8710804
10.817307,1.6126119,12,0,1,0,0,13,12,8,0,1,1,0,1,0,0,0,14.163123,14.163123,2.3811474,169,0
10.706538,4.0041742,12,0,1,0,0,12,8,11,0,7,1,0,1,0,0,1,14.163123,14.163123,2.3708546,144,0
17.551371,4.1788673,15,0,1,0,0,6,8,8,1,6,1,0,1,0,0,1,12.57115,13.08366,2.8651321,36,.5125103
6.6666665,2.0421257,12,0,1,0,0,13,12,12,0,4,1,0,1,0,0,0,14.163123,14.163123,1.89712,169,0
11.85567,2.8229311,12,0,0,0,1,11,12,8,0,3,1,0,1,0,0,1,13.995201,13.124121,2.4728062,121,-.8710804
12.534819,3.5367334,14,0,1,0,0,9,13,17,0,4,0,0,1,0,0,1,9.6927567,9.4176817,2.5285103,81,-.27507496
15.670911,4.40874,16,0,1,0,0,6,13,18,0,4,1,0,1,0,0,1,8.8265486,9.3497028,2.7518063,36,.52315426
24.038462,4.0727444,15,0,1,0,0,5,13,16,0,4,1,0,1,0,0,1,9.3497028,10.444347,3.1796551,25,1.0946445
7.5329566,3.8209445,16,0,1,0,0,4,13,16,0,4,1,0,1,0,0,1,9.3497028,13.08366,2.0192876,16,3.7339573
15.384615,4.5997801,13,0,1,0,0,11,9,12,0,2,1,0,1,0,0,1,9.6927567,9.4176817,2.7333679,121,-.27507496
5.9523811,-.52175617,10,0,1,0,0,17,12,12,0,8,0,0,1,0,0,1,9.6927567,9.6927567,1.7837913,289,0
5.39643,3.5754042,15,0,1,0,0,7,12,10,1,2,1,0,1,0,0,1,8.8265486,9.3497028,1.6857376,49,.52315426
4.9554014,-1.4206933,12,0,1,0,0,8,12,10,0,3,1,0,1,0,0,1,10.444347,10.256019,1.6004782,64,-.18832874
30.434782,3.5352392,13,0,1,0,0,9,12,12,0,1,1,0,1,0,0,1,9.4176817,8.8265486,3.415586,81,-.59113312
22.596153,3.4643383,12,0,0,0,1,13,12,12,0,1,1,0,1,0,0,1,9.6927567,9.6927567,3.1177797,169,0
7.9326925,4.3011417,12,0,1,0,0,13,12,12,1,8,1,0,1,0,0,0,9.6927567,9.6927567,2.0709925,169,0
2.7777777,-.36365011,12,0,1,0,0,9,12,12,1,3,1,0,1,0,0,1,8.8265486,9.3497028,1.0216513,81,.52315426
19.711538,2.5753314,14,0,1,0,0,13,12,13,1,4,1,0,1,0,0,1,9.6927567,9.6927567,2.9812043,169,0
7.8264756,3.558666,16,0,0,1,0,11,14,16,0,2,1,0,1,0,0,1,9.6927567,9.6927567,2.0575123,121,0
1.3736264,2.3310897,12,0,1,0,0,15,11,14,0,0,1,0,1,0,0,1,9.6927567,9.6927567,.31745422,225,0
15.952981,3.7584734,14,0,1,0,0,13,12,14,0,3,0,0,1,0,0,1,9.6927567,9.6927567,2.7696457,169,0
6.6666665,2.1262271,12,0,0,0,1,15,12,12,0,6,1,0,1,0,0,1,14.163123,14.163123,1.89712,225,0
10.336538,3.4124959,12,0,1,0,0,14,12,11,1,3,1,0,1,0,0,1,9.6927567,9.6927567,2.335685,196,0
11.538462,2.5185733,12,0,1,0,0,12,13,13,0,5,1,0,1,0,0,1,9.6927567,9.4176817,2.4456859,144,-.27507496
19.444445,2.613466,14,0,1,0,0,13,12,16,0,1,1,0,1,0,0,1,9.6927567,9.6927567,2.9675615,169,0
13.081395,2.6766467,15,0,1,0,0,9,12,16,1,5,0,0,1,0,0,1,9.6927567,9.6927567,2.5711911,81,0
11.46789,4.0033207,15,0,1,0,0,8,12,12,0,3,0,0,1,0,0,1,9.4176817,8.8265486,2.4395509,64,-.59113312
17.045454,3.7047038,15,0,1,0,0,6,12,14,0,2,1,0,1,0,0,1,9.3497028,10.444347,2.8358836,36,1.0946445
19.23077,4.4021726,15,0,1,0,0,11,12,14,0,5,1,0,1,0,0,1,9.6927567,9.6927567,2.9565115,121,0
18.115942,3.9827979,15,0,1,0,0,8,12,13,0,5,1,0,1,0,0,1,9.6927567,9.4176817,2.8967924,64,-.27507496
5.4078412,1.8200974,12,0,0,0,1,16,12,7,0,2,0,0,0,1,0,0,6.2668705,6.2668705,1.68785,256,0
8.75,-.82250822,11,0,0,0,1,14,12,8,0,2,0,0,0,1,0,0,6.2668705,6.2668705,2.1690538,196,0
6.397059,.052556001,11,0,0,0,1,15,8,12,0,1,0,0,0,1,0,1,6.2668705,6.2668705,1.8558383,225,0
7.9326925,-.073386028,12,0,0,0,1,14,10,9,0,6,0,0,0,1,0,0,6.2668705,6.2668705,2.0709925,196,0
8.6538458,-1.6338711,12,0,0,0,1,13,10,12,1,2,0,0,0,1,0,0,6.2668705,6.2668705,2.1580038,169,0
10.576923,-4.6869111,8,0,0,0,1,16,11,12,1,2,0,0,0,1,0,0,6.2668705,5.6280961,2.3586745,256,-.63877439
23.696682,4.4124947,17,0,0,0,1,8,16,12,0,1,1,0,0,1,0,1,6.2668705,6.2668705,3.1653349,64,0
10.617761,2.2406898,12,0,0,0,1,15,12,12,0,4,0,0,0,1,0,1,6.2668705,6.2668705,2.3625281,225,0
7.1729956,1.4589751,12,0,0,0,1,15,12,12,0,3,0,0,0,1,0,0,6.2668705,6.2668705,1.9703233,225,0
